,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Unnamed: 11,Date Of Registration
4901,20_09_4901,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4902,20_09_4902,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150 RED,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4903,20_09_4903,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,-,"<= 150,000",2020,,2020-09
4904,20_09_4904,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4905,20_09_4905,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4906,20_09_4906,Motorcycle,YAMAHA,QBIX,Petrol,125,SOLO,B,-,1,"<= 150,000",2020,,2020-09
4907,20_09_4907,Motorcycle,YAMAHA,TMAX560 DX ABS,Petrol,562,SOLO,C2,-,1,"<= 150,000",2020,,2020-09
4908,20_09_4908,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4909,20_09_4909,Motorcycle,YAMAHA,XSR155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4910,20_09_4910,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4911,20_09_4911,Motorcycle,HONDA,CRF250L,Petrol,249,SOLO,C2,-,1,"<= 150,000",2020,,2020-09
4912,20_09_4912,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4913,20_09_4913,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4914,20_09_4914,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4915,20_09_4915,Motorcycle,KAWASAKI,Z900 ABS,Petrol,948,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4916,20_09_4916,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,-,"<= 150,000",2020,,2020-09
4917,20_09_4917,Motorcycle,HARLEY-DAVIDSON,STREET BOB,Petrol,1745,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4918,20_09_4918,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4919,20_09_4919,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4920,20_09_4920,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4921,20_09_4921,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4922,20_09_4922,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4923,20_09_4923,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4924,20_09_4924,Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4925,20_09_4925,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,-,"<= 150,000",2020,,2020-09
4926,20_09_4926,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4927,20_09_4927,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4928,20_09_4928,Motorcycle,YAMAHA,MT-03 ABS,Petrol,321,SOLO,B,-,1,"<= 150,000",2020,,2020-09
4929,20_09_4929,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4930,20_09_4930,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4931,20_09_4931,Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4932,20_09_4932,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4933,20_09_4933,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4934,20_09_4934,Motorcycle,ADIVA,AD1 200LT ABS,Petrol,189,SALOON,A,-,1,"<= 150,000",2020,,2020-09
4935,20_09_4935,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4936,20_09_4936,Motorcycle,YAMAHA,YZF R3 ABS,Petrol,321,SOLO,B,-,1,"<= 150,000",2020,,2020-09
4937,20_09_4937,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4938,20_09_4938,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4939,20_09_4939,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4940,20_09_4940,Motorcycle,TRIUMPH,BONNEVILLE T100,Petrol,865,SOLO,C2,-,1,"<= 150,000",2006,,2020-09
4941,20_09_4941,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4942,20_09_4942,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4943,20_09_4943,Motorcycle,TM RACING,TM450,Petrol,449,SOLO,A,-,-,"<= 150,000",2019,,2020-09
4944,20_09_4944,Motorcycle,YAMAHA,MT-09 SP,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4945,20_09_4945,Motorcycle,KAWASAKI,Z1000,Petrol,1043,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4946,20_09_4946,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4947,20_09_4947,Motorcycle,HARTFORD,HD-223H,Petrol,223,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4948,20_09_4948,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4949,20_09_4949,Motorcycle,HARLEY-DAVIDSON,BREAKOUT 114,Petrol,1868,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,,2020-09
4950,20_09_4950,Motorcycle,KAWASAKI,ZRX1100,Petrol,1052,SOLO,C2,-,1,"<= 150,000",1998,,2020-09
4951,20_09_4951,Motorcycle,HONDA,CT125,Petrol,125,SOLO,C2,-,1,"<= 150,000",2020,,2020-09
4952,20_09_4952,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4953,20_09_4953,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4954,20_09_4954,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4955,20_09_4955,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4956,20_09_4956,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4957,20_09_4957,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4958,20_09_4958,Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4959,20_09_4959,Motorcycle,PIAGGIO,MEDLEY S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4960,20_09_4960,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4961,20_09_4961,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4962,20_09_4962,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4963,20_09_4963,Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4964,20_09_4964,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4965,20_09_4965,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4966,20_09_4966,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4967,20_09_4967,Motorcycle,PIAGGIO,VESPA GTS300 RACING 60S,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4968,20_09_4968,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4969,20_09_4969,Motorcycle,YAMAHA,XSR155,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,,2020-09
4970,20_09_4970,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4971,20_09_4971,Motorcycle,YAMAHA,NMAX155 ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,,2020-09
4972,20_09_4972,Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4973,20_09_4973,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4974,20_09_4974,Motorcycle,HONDA,CBR1000SP,Petrol,1000,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,,2020-09
4975,20_09_4975,Motorcycle,ROYAL ALLOY,GP200,Petrol,181,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4976,20_09_4976,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,-,"<= 150,000",2020,,2020-09
4977,20_09_4977,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4978,20_09_4978,Motorcycle,ZNEN,CRUISE 125,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4979,20_09_4979,Motorcycle,HONDA,MOTOCOMPO,Petrol,49,SOLO-L50,C2,-,-,"<= 150,000",1998,,2020-09
4980,20_09_4980,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4981,20_09_4981,Motorcycle,ZNEN,VERACRUZ 125,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4982,20_09_4982,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4983,20_09_4983,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4984,20_09_4984,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,-,"<= 150,000",2020,,2020-09
4985,20_09_4985,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4986,20_09_4986,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4987,20_09_4987,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4988,20_09_4988,Motorcycle,HAOJUE,VR150E,Petrol,150,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4989,20_09_4989,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4990,20_09_4990,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4991,20_09_4991,Motorcycle,DAELIM,XQ250,Petrol,247,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4992,20_09_4992,Motorcycle,KTM,1290 SUPER DUKE R,Petrol,1301,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4993,20_09_4993,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4994,20_09_4994,Motorcycle,HARTFORD,HD-223H,Petrol,223,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4995,20_09_4995,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4996,20_09_4996,Motorcycle,YAMAHA,NMAX155 ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,,2020-09
4997,20_09_4997,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4998,20_09_4998,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
4999,20_09_4999,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5000,20_09_5000,Motorcycle,YAMAHA,MT-09,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5001,20_09_5001,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5002,20_09_5002,Motorcycle,HAOJUE,VR150E,Petrol,150,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5003,20_09_5003,Motorcycle,KYMCO,MOVIE S 150I,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5004,20_09_5004,Motorcycle,YAMAHA,MAJESTY S,Petrol,155,SOLO,C2,-,1,"<= 150,000",2019,,2020-09
5005,20_09_5005,Motorcycle,YAMAHA,MT-10,Petrol,998,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5006,20_09_5006,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5007,20_09_5007,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5008,20_09_5008,Motorcycle,HARLEY-DAVIDSON,SLIM,Petrol,1745,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,,2020-09
5009,20_09_5009,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5010,20_09_5010,Motorcycle,HONDA,NSS 250,Petrol,249,SOLO,C2,-,1,"<= 150,000",2015,,2020-09
5011,20_09_5011,Motorcycle,KYMCO,NEW DOWNTOWN 350I,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5012,20_09_5012,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5013,20_09_5013,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5014,20_09_5014,Motorcycle,YAMAHA,SR400,Petrol,399,SOLO,C2,-,1,"<= 150,000",2020,,2020-09
5015,20_09_5015,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5016,20_09_5016,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5017,20_09_5017,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5018,20_09_5018,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5019,20_09_5019,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5020,20_09_5020,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5021,20_09_5021,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5022,20_09_5022,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5023,20_09_5023,Motorcycle,CFMOTO,CF300-3,Petrol,292,SOLO,B,-,1,"<= 150,000",2020,,2020-09
5024,20_09_5024,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5025,20_09_5025,Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5026,20_09_5026,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5027,20_09_5027,Motorcycle,PIAGGIO,MEDLEY S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5028,20_09_5028,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5029,20_09_5029,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5030,20_09_5030,Motorcycle,HONDA,CT125,Petrol,125,SOLO,C2,-,1,"<= 150,000",2020,,2020-09
5031,20_09_5031,Motorcycle,DACHANGJIANG,NK150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5032,20_09_5032,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5033,20_09_5033,Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5034,20_09_5034,Motorcycle,YAMAHA,NMAX155 ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,,2020-09
5035,20_09_5035,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5036,20_09_5036,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5037,20_09_5037,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5038,20_09_5038,Motorcycle,YAMAHA,XMAX300SP,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5039,20_09_5039,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5040,20_09_5040,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5041,20_09_5041,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5042,20_09_5042,Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5043,20_09_5043,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5044,20_09_5044,Motorcycle,TRIUMPH,SCRAMBLER 1200 XC,Petrol,1200,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5045,20_09_5045,Motorcycle,SUZUKI,GSXS1000,Petrol,999,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5046,20_09_5046,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5047,20_09_5047,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5048,20_09_5048,Motorcycle,YAMAHA,XSR155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5049,20_09_5049,Motorcycle,YAMAHA,XSR700,Petrol,689,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5050,20_09_5050,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5051,20_09_5051,Motorcycle,NORTON,DOMINATOR 650SS,Petrol,646,SOLO,C2,-,1,"<= 150,000",1963,,2020-09
5052,20_09_5052,Motorcycle,HONDA,MONKEY,Petrol,125,SOLO,C2,-,-,"<= 150,000",2020,,2020-09
5053,20_09_5053,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5054,20_09_5054,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5055,20_09_5055,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5056,20_09_5056,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5057,20_09_5057,Motorcycle,P.G.O.,TIGRA 200,Petrol,199,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5058,20_09_5058,Motorcycle,YAMAHA,XSR 900,Petrol,847,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5059,20_09_5059,Motorcycle,MV AGUSTA,BRUTALE 800 DRAGSTER RR SCS,Petrol,798,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,,2020-09
5060,20_09_5060,Motorcycle,HONDA,MONKEY125,Petrol,125,SOLO,B,-,-,"<= 150,000",2020,,2020-09
5061,20_09_5061,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5062,20_09_5062,Motorcycle,ADIVA,AD1 200LT ABS,Petrol,189,SALOON,A,-,1,"<= 150,000",2020,,2020-09
5063,20_09_5063,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5064,20_09_5064,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5065,20_09_5065,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5066,20_09_5066,Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5067,20_09_5067,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5068,20_09_5068,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5069,20_09_5069,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5070,20_09_5070,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5071,20_09_5071,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5072,20_09_5072,Motorcycle,HONDA,MOTOCOMPO NCZ50,Petrol,49,SOLO-L50,C2,-,-,"<= 150,000",1982,,2020-09
5073,20_09_5073,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5074,20_09_5074,Motorcycle,HONDA,CT125,Petrol,125,SOLO,C2,-,1,"<= 150,000",2020,,2020-09
5075,20_09_5075,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5076,20_09_5076,Motorcycle,VESPA,STANDARD,Petrol,150,SOLO,C2,-,1,"<= 150,000",1961,,2020-09
5077,20_09_5077,Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5078,20_09_5078,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5079,20_09_5079,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5080,20_09_5080,Motorcycle,MV AGUSTA,STRADALE 800 EAS ABS,Petrol,798,SOLO,A,-,1,"<= 150,000",2015,,2020-09
5081,20_09_5081,Motorcycle,HAOJUE,VR150E,Petrol,150,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5082,20_09_5082,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,-,"<= 150,000",2020,,2020-09
5083,20_09_5083,Motorcycle,YAMAHA,TZR250,Petrol,250,SOLO,C2,-,1,"<= 150,000",1993,,2020-09
5084,20_09_5084,Motorcycle,YAMAHA,XSR155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5085,20_09_5085,Motorcycle,YAMAHA,AEROX 155,Petrol,155,SOLO,B,-,1,"<= 150,000",2020,,2020-09
5086,20_09_5086,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5087,20_09_5087,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5088,20_09_5088,Motorcycle,KAWASAKI,ESTRELLA,Petrol,249,SOLO,A,-,1,"<= 150,000",2017,,2020-09
5089,20_09_5089,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5090,20_09_5090,Motorcycle,ADIVA,AD1 200LT ABS,Petrol,189,SALOON,A,-,1,"<= 150,000",2020,,2020-09
5091,20_09_5091,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5092,20_09_5092,Motorcycle,YAMAHA,XMAX400,Petrol,395,SOLO,B,-,1,"<= 150,000",2020,,2020-09
5093,20_09_5093,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5094,20_09_5094,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5095,20_09_5095,Motorcycle,HARLEY-DAVIDSON,DELUXE,Petrol,1745,SOLO,A,-,1,"> 150,000 and <= 300,000",2020,,2020-09
5096,20_09_5096,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5097,20_09_5097,Motorcycle,PIAGGIO,ALLSTATE SUPER CRUISAIRE,Petrol,125,SOLO,C2,-,1,"<= 150,000",1957,,2020-09
5098,20_09_5098,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5099,20_09_5099,Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5100,20_09_5100,Motorcycle,MOTO GUZZI,V7 III ROUGH,Petrol,744,SOLO,A,-,1,"<= 150,000",2019,,2020-09
5101,20_09_5101,Motorcycle,PIAGGIO,VESPA SPRINT 150 RACING 60S,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5102,20_09_5102,Motorcycle,KAWASAKI,Z900 ABS,Petrol,948,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5103,20_09_5103,Motorcycle,HONDA,ADV 150 ABS,Petrol,149,SOLO,B,-,1,"<= 150,000",2020,,2020-09
5104,20_09_5104,Motorcycle,HONDA,CBR650RA,Petrol,649,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5105,20_09_5105,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020,,2020-09
5106,20_09_5106,Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020,,2020-09
